,date,CallTypeId,lat,lon,address,geometry,index_right,zip,po_name
113,2020-05-03 16:54:00,911 Calls,36.149826000000004,-86.750366,546 EXPRESSWAY PARK DR - SW,POINT (-86.750366 36.149826),47,37210,NASHVILLE
127,2020-05-03 16:57:00,911 Calls,36.14782,-86.75875400000001,809 HEATHCOTE AV - SECTOR SW,POINT (-86.75875400000001 36.14782),47,37210,NASHVILLE
187,2020-05-03 17:09:00,911 Calls,36.137531,-86.729872,858 MURFREESBORO PKE - SECTOR NW,POINT (-86.729872 36.137531),47,37210,NASHVILLE
250,2020-05-03 17:23:00,911 Calls,36.149075,-86.6923,264 CRAIGMEADE DR - SE SECTOR,POINT (-86.6923 36.149075),47,37210,NASHVILLE
258,2020-05-03 17:25:00,911 Calls,36.152691,-86.69375600000001,600 MARRIOTT DR - N,POINT (-86.69375600000001 36.152691),47,37210,NASHVILLE
326,2020-05-03 17:43:00,911 Calls,36.141801,-86.73270500000001,401 ARLINGTON AVE - SE,POINT (-86.73270500000001 36.141801),47,37210,NASHVILLE
494,2020-05-03 18:15:00,911 Calls,36.131298,-86.72747,858 MURFREESBORO PKE - SECTOR S,POINT (-86.72747 36.131298),47,37210,NASHVILLE
512,2020-05-03 18:18:00,911 Calls,36.124344,-86.74337,109 PARK SOUTH COURT - SECTOR SW,POINT (-86.74337 36.124344),47,37210,NASHVILLE
568,2020-05-03 18:28:00,911 Calls,36.142006,-86.759117,510 INTERSTATE BLVD S - N,POINT (-86.759117 36.142006),47,37210,NASHVILLE
593,2020-05-03 18:32:00,911 Calls,36.121953000000005,-86.741416,WIRELESS CALLER,POINT (-86.741416 36.121953),47,37210,NASHVILLE
604,2020-05-03 18:34:00,911 Calls,36.156864,-86.697643,WIRELESS CALLER,POINT (-86.697643 36.156864),47,37210,NASHVILLE
607,2020-05-03 18:35:00,911 Calls,36.1175,-86.728199,1044 DRUMMOND DR - NW SECTOR,POINT (-86.728199 36.1175),47,37210,NASHVILLE
608,2020-05-03 18:35:00,911 Calls,36.115043,-86.73058,WIRELESS CALLER,POINT (-86.73058 36.115043),47,37210,NASHVILLE
642,2020-05-03 18:41:00,911 Calls,36.13767,-86.729872,401 ARLINGTON AVE - S SECTOR,POINT (-86.729872 36.13767),47,37210,NASHVILLE
658,2020-05-03 18:44:00,911 Calls,36.122081,-86.745536,109 PARK SOUTH COURT - SECTOR SW,POINT (-86.745536 36.122081),47,37210,NASHVILLE
673,2020-05-03 18:46:00,911 Calls,36.159634000000004,-86.710838,1825 E LEBANON PK - NE Sector,POINT (-86.710838 36.159634),47,37210,NASHVILLE
707,2020-05-03 18:52:00,911 Calls,36.141661,-86.73276899999999,401 ARLINGTON AVE - E SECTOR,POINT (-86.73276899999999 36.141661),47,37210,NASHVILLE
742,2020-05-03 18:56:00,911 Calls,36.123884000000004,-86.74124499999999,WIRELESS CALLER,POINT (-86.74124499999999 36.123884),47,37210,NASHVILLE
885,2020-05-03 19:20:00,911 Calls,36.145105,-86.76147900000001,707 3RD AVE S - SE SECTOR,POINT (-86.76147900000001 36.145105),47,37210,NASHVILLE
896,2020-05-03 19:22:00,911 Calls,36.119131,-86.74708100000001,WIRELESS CALLER,POINT (-86.74708100000001 36.119131),47,37210,NASHVILLE
907,2020-05-03 19:24:00,911 Calls,36.137477000000004,-86.731718,WIRELESS CALLER,POINT (-86.731718 36.137477),47,37210,NASHVILLE
913,2020-05-03 19:26:00,911 Calls,36.115590000000005,-86.739678,2620 Glenrose Ave - SW Sector,POINT (-86.739678 36.11559),47,37210,NASHVILLE
926,2020-05-03 19:29:00,911 Calls,36.126877,-86.750107,109 PARK SOUTH COURT - SECTOR SW,POINT (-86.750107 36.126877),47,37210,NASHVILLE
951,2020-05-03 19:35:00,911 Calls,36.118745000000004,-86.736395,WIRELESS CALLER,POINT (-86.736395 36.118745),47,37210,NASHVILLE
970,2020-05-03 19:40:00,911 Calls,36.126812,-86.740776,109 PARK SOUTH COURT - SECTOR SE,POINT (-86.740776 36.126812),47,37210,NASHVILLE
1006,2020-05-03 19:50:00,911 Calls,36.150545,-86.717405,1950 DABBS AVE - W,POINT (-86.717405 36.150545),47,37210,NASHVILLE
1013,2020-05-03 19:52:00,911 Calls,36.113240999999995,-86.730194,2625 MALDEN DR,POINT (-86.730194 36.113241),47,37210,NASHVILLE
1054,2020-05-03 20:05:00,911 Calls,36.146146,-86.759741,546 EXPRESSWAY PARK DR - SW,POINT (-86.75974100000001 36.146146),47,37210,NASHVILLE
1064,2020-05-03 20:08:00,911 Calls,36.12235,-86.741159,2843 F LOGAN ST - N,POINT (-86.741159 36.12235),47,37210,NASHVILLE
1101,2020-05-03 20:15:00,911 Calls,36.153751,-86.71064799999999,1825 E LEBANON PK - SE Sector,POINT (-86.71064799999999 36.153751),47,37210,NASHVILLE
1103,2020-05-03 20:16:00,911 Calls,36.153751,-86.71064799999999,1825 E LEBANON PK - SE Sector,POINT (-86.71064799999999 36.153751),47,37210,NASHVILLE
1133,2020-05-03 20:26:00,911 Calls,36.148742,-86.761801,409 LAFAYETTE ST - NE,POINT (-86.76180100000001 36.148742),47,37210,NASHVILLE
1136,2020-05-03 20:26:00,911 Calls,36.148142,-86.760406,809 HEATHCOTE AV - SECTOR SW,POINT (-86.760406 36.148142),47,37210,NASHVILLE
1139,2020-05-03 20:27:00,911 Calls,36.148013,-86.760535,WIRELESS CALLER,POINT (-86.760535 36.148013),47,37210,NASHVILLE
1156,2020-05-03 20:30:00,911 Calls,36.148142,-86.76055699999999,707 3RD AVENUE SOUTH - SE SECTOR,POINT (-86.76055699999999 36.148142),47,37210,NASHVILLE
1172,2020-05-03 20:37:00,911 Calls,36.154568,-86.764717,18 ACADEMY PL - SE Sector,POINT (-86.764717 36.154568),47,37210,NASHVILLE
1176,2020-05-03 20:37:00,911 Calls,36.154568,-86.764717,18 ACADEMY PL - SE Sector,POINT (-86.764717 36.154568),47,37210,NASHVILLE
1225,2020-05-03 20:57:00,911 Calls,36.144601,-86.764054,1309C BROWN ST - N,POINT (-86.764054 36.144601),47,37210,NASHVILLE
1254,2020-05-03 21:09:00,911 Calls,36.149182,-86.761394,809 HEATHCOTE AV - SECTOR SW,POINT (-86.761394 36.149182),47,37210,NASHVILLE
1278,2020-05-03 21:20:00,911 Calls,36.149386,-86.761501,809 HEATHCOTE AV - SECTOR SW,POINT (-86.761501 36.149386),47,37210,NASHVILLE
1332,2020-05-03 21:48:00,911 Calls,36.141908,-86.762638,WIRELESS CALLER,POINT (-86.762638 36.141908),47,37210,NASHVILLE
1356,2020-05-03 22:01:00,911 Calls,36.145889000000004,-86.737103,WIRELESS CALLER,POINT (-86.737103 36.145889),47,37210,NASHVILLE
1416,2020-05-03 22:25:00,911 Calls,36.115032,-86.72489200000001,1044 DRUMMOND DR - NW SECTOR,POINT (-86.72489200000001 36.115032),47,37210,NASHVILLE
1468,2020-05-03 22:49:00,911 Calls,36.149879999999996,-86.692278,600-B MARRIOTT DR - SECTOR SW,POINT (-86.692278 36.14988),47,37210,NASHVILLE
1476,2020-05-03 22:56:00,911 Calls,36.150116,-86.69208499999999,600 MARRIOTT DR - N,POINT (-86.69208499999999 36.150116),47,37210,NASHVILLE
1479,2020-05-03 22:58:00,911 Calls,36.150265999999995,-86.691742,600D MARRIOTT DR - N,POINT (-86.691742 36.15026599999999),47,37210,NASHVILLE
1492,2020-05-03 23:06:00,911 Calls,36.149923,-86.692107,600-B MARRIOTT DR - SECTOR SW,POINT (-86.69210699999999 36.149923),47,37210,NASHVILLE
1517,2020-05-03 23:43:00,911 Calls,36.149858,-86.692364,600-B MARRIOTT DR - SECTOR SW,POINT (-86.692364 36.149858),47,37210,NASHVILLE
35,2020-05-03 16:36:00,911 Calls,36.046516,-86.82959,1406 OLD HICKORY BLVD - N,POINT (-86.82959 36.046516),3,37027,BRENTWOOD
52,2020-05-03 16:41:00,911 Calls,36.046378999999995,-86.829436,1406 OLD HICKORY BLVD - NE SECTOR,POINT (-86.829436 36.04637899999999),3,37027,BRENTWOOD
171,2020-05-03 17:06:00,911 Calls,36.045595,-86.753068,483 OLD HICKORY BLVD - N SECTOR,POINT (-86.753068 36.045595),3,37027,BRENTWOOD
233,2020-05-03 17:19:00,911 Calls,36.046516,-86.82959,1406 OLD HICKORY BLVD - N,POINT (-86.82959 36.046516),3,37027,BRENTWOOD
405,2020-05-03 17:56:00,911 Calls,36.046325,-86.829629,WIRELESS CALLER,POINT (-86.829629 36.046325),3,37027,BRENTWOOD
407,2020-05-03 17:57:00,911 Calls,36.046516,-86.829567,1406 OLD HICKORY BLVD - N,POINT (-86.829567 36.046516),3,37027,BRENTWOOD
445,2020-05-03 18:04:00,911 Calls,36.046516,-86.829567,1406 OLD HICKORY BLVD - N,POINT (-86.829567 36.046516),3,37027,BRENTWOOD
463,2020-05-03 18:07:00,911 Calls,36.031401,-86.75587900000001,340 SEVEN SPRINGS WAY - SE,POINT (-86.75587900000001 36.031401),3,37027,BRENTWOOD
666,2020-05-03 18:45:00,911 Calls,36.031121999999996,-86.751223,WIRELESS CALLER,POINT (-86.751223 36.031122),3,37027,BRENTWOOD
852,2020-05-03 19:16:00,911 Calls,36.036559999999994,-86.782211,302 SUMMIT VIEW DR - N,POINT (-86.782211 36.03655999999999),3,37027,BRENTWOOD
912,2020-05-03 19:26:00,911 Calls,36.037849,-86.74914100000001,WIRELESS CALLER,POINT (-86.74914100000001 36.037849),3,37027,BRENTWOOD
1022,2020-05-03 19:54:00,911 Calls,36.031476,-86.753497,5712A EDMONDSON PIKE - W,POINT (-86.753497 36.031476),3,37027,BRENTWOOD
1160,2020-05-03 20:30:00,911 Calls,36.036046999999996,-86.75229499999999,5552 NEVIL PT,POINT (-86.75229499999999 36.036047),3,37027,BRENTWOOD
1174,2020-05-03 20:37:00,911 Calls,36.031208,-86.751266,701 D HOGAN RD - SE Sector,POINT (-86.751266 36.031208),3,37027,BRENTWOOD
1218,2020-05-03 20:54:00,911 Calls,36.030875,-86.750729,5712A EDMONDSON PIKE - W,POINT (-86.75072900000001 36.030875),3,37027,BRENTWOOD
1321,2020-05-03 21:40:00,911 Calls,36.039051,-86.784289,302 SUMMIT VIEW DR - N,POINT (-86.784289 36.039051),3,37027,BRENTWOOD
1373,2020-05-03 22:10:00,911 Calls,36.029921,-86.753175,5646 AMALIE DR - SW,POINT (-86.753175 36.029921),3,37027,BRENTWOOD
1534,2020-05-04 00:06:00,911 Calls,36.024803000000006,-86.743219,302 SUMMIT VIEW DR - E,POINT (-86.743219 36.02480300000001),3,37027,BRENTWOOD
1547,2020-05-04 00:29:00,911 Calls,36.024706,-86.743562,302 SUMMIT VIEW DR - E,POINT (-86.743562 36.024706),3,37027,BRENTWOOD
38,2020-05-03 16:36:00,911 Calls,36.219971,-86.80540500000001,3925 DRY FORK RD - SE SECTOR,POINT (-86.80540500000001 36.219971),42,37207,NASHVILLE
121,2020-05-03 16:56:00,911 Calls,36.212161,-86.748862,610G BEN ALLEN RD - SE,POINT (-86.748862 36.212161),42,37207,NASHVILLE
210,2020-05-03 17:15:00,911 Calls,36.193428000000004,-86.760964,1216 N 6TH ST,POINT (-86.760964 36.193428),42,37207,NASHVILLE
235,2020-05-03 17:19:00,911 Calls,36.257994000000004,-86.764913,WIRELESS CALLER,POINT (-86.76491300000001 36.257994),42,37207,NASHVILLE
272,2020-05-03 17:30:00,911 Calls,36.217954,-86.778002,2705 BRICK CHURCH PIKE - E,POINT (-86.778002 36.217954),42,37207,NASHVILLE
289,2020-05-03 17:35:00,911 Calls,36.217546,-86.804588,629 MOORMANS ARM RD - SW,POINT (-86.804588 36.217546),42,37207,NASHVILLE
388,2020-05-03 17:53:00,911 Calls,36.217331,-86.77514599999999,2709D BRICK CHURCH PKE - E,POINT (-86.77514599999999 36.217331),42,37207,NASHVILLE
461,2020-05-03 18:07:00,911 Calls,36.239777000000004,-86.78649899999999,3204 D EWINGWOOD DR - SECTOR N,POINT (-86.78649899999999 36.239777),42,37207,NASHVILLE
467,2020-05-03 18:08:00,911 Calls,36.259409999999995,-86.765192,3204 D EWINGWOOD DR - SECTOR N,POINT (-86.765192 36.25941),42,37207,NASHVILLE
548,2020-05-03 18:25:00,911 Calls,36.217953,-86.777977,2709D BRICK CHURCH PKE - E,POINT (-86.77797700000001 36.217953),42,37207,NASHVILLE
624,2020-05-03 18:37:00,911 Calls,36.186079,-86.761844,WIRELESS CALLER,POINT (-86.761844 36.186079),42,37207,NASHVILLE
697,2020-05-03 18:49:00,911 Calls,36.192173,-86.768174,WIRELESS CALLER,POINT (-86.768174 36.192173),42,37207,NASHVILLE
713,2020-05-03 18:52:00,911 Calls,36.191272,-86.769032,828 DICKERSON PIKE - SE,POINT (-86.769032 36.191272),42,37207,NASHVILLE
717,2020-05-03 18:53:00,911 Calls,36.227814,-86.760834,3201 B DICKERSON PIKE - SE Sector,POINT (-86.760834 36.227814),42,37207,NASHVILLE
718,2020-05-03 18:53:00,911 Calls,36.227406,-86.760836,WIRELESS CALLER,POINT (-86.760836 36.227406),42,37207,NASHVILLE
720,2020-05-03 18:53:00,911 Calls,36.189609000000004,-86.760299,WIRELESS CALLER,POINT (-86.760299 36.189609),42,37207,NASHVILLE
750,2020-05-03 18:57:00,911 Calls,36.209714,-86.75139399999999,WIRELESS CALLER,POINT (-86.75139399999999 36.209714),42,37207,NASHVILLE
751,2020-05-03 18:57:00,911 Calls,36.231922,-86.78143299999999,3204 D EWINGWOOD DR - SECTOR E,POINT (-86.78143299999999 36.231922),42,37207,NASHVILLE
753,2020-05-03 18:57:00,911 Calls,36.231956,-86.78143299999999,3204 D EWINGWOOD DR - SECTOR E,POINT (-86.78143299999999 36.231956),42,37207,NASHVILLE
757,2020-05-03 18:58:00,911 Calls,36.23233,-86.780876,3204 D EWINGWOOD DR - SECTOR E,POINT (-86.78087600000001 36.23233),42,37207,NASHVILLE
759,2020-05-03 18:58:00,911 Calls,36.233059000000004,-86.77124,3201 B DICKERSON PIKE - W Sector,POINT (-86.77124000000001 36.233059),42,37207,NASHVILLE
763,2020-05-03 18:58:00,911 Calls,36.232953,-86.77141400000001,WIRELESS CALLER,POINT (-86.77141400000001 36.232953),42,37207,NASHVILLE
766,2020-05-03 18:59:00,911 Calls,36.193653000000005,-86.771264,828 DICKERSON PIKE - N,POINT (-86.771264 36.193653),42,37207,NASHVILLE
777,2020-05-03 19:00:00,911 Calls,36.195606,-86.756287,859 GRANADA AVE - NE,POINT (-86.756287 36.195606),42,37207,NASHVILLE
815,2020-05-03 19:08:00,911 Calls,36.217953,-86.777977,2709D BRICK CHURCH PKE - E,POINT (-86.77797700000001 36.217953),42,37207,NASHVILLE
819,2020-05-03 19:09:00,911 Calls,36.230764,-86.77064200000001,3565 TRAIL HOLLOW LN - SE,POINT (-86.77064200000001 36.230764),42,37207,NASHVILLE
821,2020-05-03 19:09:00,911 Calls,36.231483000000004,-86.794546,WIRELESS CALLER,POINT (-86.794546 36.231483),42,37207,NASHVILLE
1056,2020-05-03 20:05:00,911 Calls,36.196765,-86.77083499999999,1333 DICKERSON PKE,POINT (-86.77083499999999 36.196765),42,37207,NASHVILLE
1062,2020-05-03 20:07:00,911 Calls,36.206625,-86.762037,2705 BRICK CHURCH PIKE - E,POINT (-86.76203700000001 36.206625),42,37207,NASHVILLE
1095,2020-05-03 20:14:00,911 Calls,36.212193,-86.759567,1991 SOUTHERLAND DR - SECTOR SE,POINT (-86.759567 36.212193),42,37207,NASHVILLE
1098,2020-05-03 20:15:00,911 Calls,36.233253000000005,-86.771264,WIRELESS CALLER,POINT (-86.771264 36.233253),42,37207,NASHVILLE
1102,2020-05-03 20:16:00,911 Calls,36.217953,-86.77799999999999,2705 BRICK CHURCH PIKE - E,POINT (-86.77799999999999 36.217953),42,37207,NASHVILLE
1106,2020-05-03 20:17:00,911 Calls,36.205434000000004,-86.759012,610G BEN ALLEN RD - SW,POINT (-86.759012 36.205434),42,37207,NASHVILLE
1130,2020-05-03 20:25:00,911 Calls,36.204908,-86.75793900000001,WIRELESS CALLER,POINT (-86.75793900000001 36.204908),42,37207,NASHVILLE
1171,2020-05-03 20:36:00,911 Calls,36.195133,-86.754936,1316 JEWEL ST - W Sector,POINT (-86.754936 36.195133),42,37207,NASHVILLE
1175,2020-05-03 20:37:00,911 Calls,36.232449,-86.771286,1991 SOUTHERLAND DR - SECTOR N,POINT (-86.771286 36.232449),42,37207,NASHVILLE
1187,2020-05-03 20:42:00,911 Calls,36.214896,-86.7665,WIRELESS CALLER,POINT (-86.76649999999999 36.214896),42,37207,NASHVILLE
1277,2020-05-03 21:20:00,911 Calls,36.232889,-86.759012,3526D SLATE DR - SW,POINT (-86.759012 36.232889),42,37207,NASHVILLE
1298,2020-05-03 21:30:00,911 Calls,36.207826000000004,-86.767702,10 C LUCILLE ST - N SECTOR,POINT (-86.767702 36.207826),42,37207,NASHVILLE
1337,2020-05-03 21:51:00,911 Calls,36.193771000000005,-86.76480500000001,410 38TH AVE N - NE,POINT (-86.76480500000001 36.19377100000001),42,37207,NASHVILLE
1367,2020-05-03 22:05:00,911 Calls,36.196089,-86.773045,WIRELESS CALLER,POINT (-86.773045 36.196089),42,37207,NASHVILLE
1370,2020-05-03 22:09:00,911 Calls,36.204693,-86.765792,WIRELESS CALLER,POINT (-86.765792 36.204693),42,37207,NASHVILLE
1379,2020-05-03 22:13:00,911 Calls,36.195102,-86.76933299999999,10 C LUCILLE ST - SE SECTOR,POINT (-86.76933299999999 36.195102),42,37207,NASHVILLE
1392,2020-05-03 22:17:00,911 Calls,36.194363,-86.76821899999999,10D LUCILE ST - SECTOR SE,POINT (-86.76821899999999 36.194363),42,37207,NASHVILLE
1402,2020-05-03 22:21:00,911 Calls,36.195509,-86.767166,10D LUCILE ST - SECTOR SE,POINT (-86.767166 36.195509),42,37207,NASHVILLE
1406,2020-05-03 22:23:00,911 Calls,36.195477000000004,-86.766758,WIRELESS CALLER,POINT (-86.766758 36.195477),42,37207,NASHVILLE
1429,2020-05-03 22:29:00,911 Calls,36.214157,-86.79856099999999,855 C W TRINITY LA - N Sector,POINT (-86.79856099999999 36.214157),42,37207,NASHVILLE
1440,2020-05-03 22:34:00,911 Calls,36.195456,-86.76714399999999,10D LUCILE ST - SECTOR SE,POINT (-86.76714399999999 36.195456),42,37207,NASHVILLE
1442,2020-05-03 22:34:00,911 Calls,36.232417,-86.770921,1991 SOUTHERLAND DR - SECTOR N,POINT (-86.770921 36.232417),42,37207,NASHVILLE
1482,2020-05-03 22:58:00,911 Calls,36.235989000000004,-86.758969,3217 DICKERSON PKE - SECTOR NW,POINT (-86.75896899999999 36.235989),42,37207,NASHVILLE
1511,2020-05-03 23:33:00,911 Calls,36.267865,-86.77695,329 BEN ALLEN RD - NW SECTOR,POINT (-86.77695 36.267865),42,37207,NASHVILLE
1513,2020-05-03 23:37:00,911 Calls,36.269656,-86.781414,524 BOYDS HILLTOP DR - SW,POINT (-86.781414 36.269656),42,37207,NASHVILLE
1526,2020-05-03 23:54:00,911 Calls,36.242899,-86.768689,2955 BRICK CHURCH PARKWAY - N SECTOR,POINT (-86.76868899999999 36.242899),42,37207,NASHVILLE
1527,2020-05-03 23:54:00,911 Calls,36.268058,-86.777058,2955 BRICK CHURCH PARKWAY - N SECTOR,POINT (-86.777058 36.268058),42,37207,NASHVILLE
1537,2020-05-04 00:09:00,911 Calls,36.211216,-86.76508299999999,1991 SOUTHERLAND DR - SECTOR SE,POINT (-86.76508299999999 36.211216),42,37207,NASHVILLE
41,2020-05-03 16:37:00,911 Calls,36.148914000000005,-86.80722800000001,212 25TH AVE N - E SECTOR,POINT (-86.80722800000001 36.148914),35,37203,NASHVILLE
46,2020-05-03 16:37:00,911 Calls,36.158611,-86.784225,920 Broadway - SW Sector,POINT (-86.78422500000001 36.158611),35,37203,NASHVILLE
170,2020-05-03 17:05:00,911 Calls,36.135212,-86.789459,1823C 12TH AVE S - S,POINT (-86.78945899999999 36.135212),35,37203,NASHVILLE
176,2020-05-03 17:06:00,911 Calls,36.135213,-86.78945999999999,1823D 12TH AVE S - S,POINT (-86.78945999999999 36.135213),35,37203,NASHVILLE
193,2020-05-03 17:10:00,911 Calls,36.135213,-86.78945999999999,1823D 12TH AVE S - SW,POINT (-86.78945999999999 36.135213),35,37203,NASHVILLE
261,2020-05-03 17:26:00,911 Calls,36.134098,-86.776886,508 INTERSTATE BLVD S - SW,POINT (-86.776886 36.134098),35,37203,NASHVILLE
310,2020-05-03 17:40:00,911 Calls,36.135212,-86.789459,1823D 12TH AVE S - SW,POINT (-86.78945899999999 36.135212),35,37203,NASHVILLE
339,2020-05-03 17:45:00,911 Calls,36.133829,-86.780727,1817 12TH AVE S - SE SECTOR,POINT (-86.780727 36.133829),35,37203,NASHVILLE
378,2020-05-03 17:52:00,911 Calls,36.151981,-86.77334599999999,807 9TH AV - SECTOR NE S,POINT (-86.77334599999999 36.151981),35,37203,NASHVILLE
387,2020-05-03 17:53:00,911 Calls,36.151972,-86.77334499999999,807 9TH AV - SECTOR NE S,POINT (-86.77334499999999 36.151972),35,37203,NASHVILLE
481,2020-05-03 18:11:00,911 Calls,36.14091,-86.768217,WIRELESS CALLER,POINT (-86.76821700000001 36.14091),35,37203,NASHVILLE
539,2020-05-03 18:24:00,911 Calls,36.149311,-86.807182,212 25TH AVE N - E SECTOR,POINT (-86.807182 36.149311),35,37203,NASHVILLE
586,2020-05-03 18:30:00,911 Calls,36.151703999999995,-86.78572700000001,1213 PINE ST - N,POINT (-86.78572700000001 36.151704),35,37203,NASHVILLE
590,2020-05-03 18:31:00,911 Calls,36.149504,-86.78832299999999,807 9TH AV - SECTOR NW S,POINT (-86.78832299999999 36.149504),35,37203,NASHVILLE
633,2020-05-03 18:39:00,911 Calls,36.153656,-86.787164,1213 PINE ST - N,POINT (-86.787164 36.153656),35,37203,NASHVILLE
909,2020-05-03 19:25:00,911 Calls,36.157047,-86.781029,710 DEMONBREAUM ST - N Sector,POINT (-86.781029 36.157047),35,37203,NASHVILLE
955,2020-05-03 19:36:00,911 Calls,36.141479,-86.818235,WIRELESS CALLER,POINT (-86.818235 36.141479),35,37203,NASHVILLE
990,2020-05-03 19:45:00,911 Calls,36.141651,-86.816561,WIRELESS CALLER,POINT (-86.81656099999999 36.141651),35,37203,NASHVILLE
1150,2020-05-03 20:29:00,911 Calls,36.162626,-86.79040400000001,WIRELESS CALLER,POINT (-86.79040400000001 36.162626),35,37203,NASHVILLE
1170,2020-05-03 20:35:00,911 Calls,36.146167999999996,-86.817741,3201C ELKINS AVE - SE,POINT (-86.817741 36.146168),35,37203,NASHVILLE
1190,2020-05-03 20:44:00,911 Calls,36.152840999999995,-86.788752,179 8TH AVE N - S SECTOR,POINT (-86.788752 36.152841),35,37203,NASHVILLE
1196,2020-05-03 20:45:00,911 Calls,36.151693,-86.794138,2100-B WEST END AV - SECTOR SW,POINT (-86.794138 36.151693),35,37203,NASHVILLE
1210,2020-05-03 20:50:00,911 Calls,36.152832000000004,-86.78890200000001,920 Broadway - SE Sector,POINT (-86.78890200000001 36.152832),35,37203,NASHVILLE
1351,2020-05-03 21:59:00,911 Calls,36.162894,-86.791005,920 Broadway - SW Sector,POINT (-86.791005 36.162894),35,37203,NASHVILLE
1360,2020-05-03 22:03:00,911 Calls,36.139945000000004,-86.782358,807 9TH AV - SECTOR S S,POINT (-86.782358 36.139945),35,37203,NASHVILLE
1366,2020-05-03 22:05:00,911 Calls,36.139784000000006,-86.782744,1823-C 12TH AV - SECTOR NE S,POINT (-86.78274399999999 36.13978400000001),35,37203,NASHVILLE
1372,2020-05-03 22:09:00,911 Calls,36.145245,-86.816626,WIRELESS CALLER,POINT (-86.816626 36.145245),35,37203,NASHVILLE
1409,2020-05-03 22:24:00,911 Calls,36.139838,-86.782701,2100-B WEST END AV - SECTOR SE,POINT (-86.782701 36.139838),35,37203,NASHVILLE
1432,2020-05-03 22:30:00,911 Calls,36.144954999999996,-86.818278,WIRELESS CALLER,POINT (-86.81827800000001 36.144955),35,37203,NASHVILLE
1451,2020-05-03 22:37:00,911 Calls,36.133218,-86.77825899999999,1823C 12TH AVE S - S,POINT (-86.77825899999999 36.133218),35,37203,NASHVILLE
1481,2020-05-03 22:58:00,911 Calls,36.149204,-86.809287,212 25TH AVE N - SW SECTOR,POINT (-86.809287 36.149204),35,37203,NASHVILLE
1519,2020-05-03 23:47:00,911 Calls,36.147293,-86.815422,1608 ROSA L PARKS BLVD - S Sector,POINT (-86.815422 36.147293),35,37203,NASHVILLE
1521,2020-05-03 23:48:00,911 Calls,36.149912,-86.81551,WIRELESS CALLER,POINT (-86.81551 36.149912),35,37203,NASHVILLE
47,2020-05-03 16:37:00,911 Calls,36.069006,-86.81460899999999,1480 GEORGETOWN CT - SECTOR S,POINT (-86.81460899999999 36.069006),53,37220,NASHVILLE
57,2020-05-03 16:41:00,911 Calls,36.076269,-86.759741,4813 TROUSDALE DR - SE,POINT (-86.75974100000001 36.076269),53,37220,NASHVILLE
86,2020-05-03 16:48:00,911 Calls,36.047044,-86.750407,WIRELESS CALLER,POINT (-86.750407 36.047044),53,37220,NASHVILLE
105,2020-05-03 16:53:00,911 Calls,36.076271000000006,-86.759743,4813 TROUSDALE DR - SE,POINT (-86.759743 36.07627100000001),53,37220,NASHVILLE
